run,path,n,success,cc_checks,num_samples,time,memory,t_sample_cnt,jvm
grid_run_1,3,14,True,30824,3568,26.037472248077393,154.84108800000104,5040,0.025530887605619574
grid_run_1,4,4,True,8712,676,6.437206983566284,35.262463999999454,1440,0.004401066104910973
grid_run_1,5,5,True,11276,918,8.709666967391968,51.35155200000008,1800,0.004576892511233448
grid_run_1,6,13,True,29608,1268,19.626011848449707,111.77164799999991,4680,0.009933935949594257
grid_run_1,7,5,True,11276,918,9.28706693649292,53.96070400000099,1800,0.004576892511233437
grid_run_1,8,4,True,8712,676,6.855505704879761,38.86694399999942,1440,0.004401066104910985
grid_run_1,9,4,True,11144,784,8.252232789993286,52.25676799999928,1440,0.005533172594422778
grid_run_1,10,5,True,14400,1126,10.684407234191895,93.1225599999998,1800,0.007317255279845918
grid_run_1,11,13,True,37440,2704,23.57890772819519,-70.97548800000004,4680,0.01687639110849922
grid_run_1,12,5,True,14400,1172,11.290416717529297,-1454.6780159999998,1800,0.007317255279845957
grid_run_1,13,4,True,11144,986,8.403348445892334,51.75296000000162,1440,0.005533172594422761
inc_run_1,0,13,True,32100,1198,16.99016499519348,87.34719999999834,4680,0.01788306427828262
inc_run_1,1,13,True,28464,2794,24.78287649154663,84.61107200000151,4680,0.015658709669978337
inc_run_1,2,13,True,31548,1276,16.482725620269775,106.46323200000006,4680,0.027885529989157717
inc_run_1,3,14,True,30824,3568,26.849600553512573,256.3317760000009,5040,0.025530887605619574
inc_run_1,4,4,True,8712,676,6.512609243392944,28.819455999999263,1440,0.004401066104910973
inc_run_1,5,5,True,11276,918,8.726725816726685,51.93318400000135,1800,0.004576892511233448
inc_run_1,6,13,True,29608,1268,19.441617250442505,111.43987199999901,4680,0.009933935949594257
inc_run_1,7,5,True,11276,918,9.644739627838135,90.64448000000084,1800,0.004576892511233437
inc_run_1,8,4,True,8712,676,7.093517303466797,12.931071999999403,1440,0.004401066104910985
inc_run_1,9,4,True,11144,784,8.30977463722229,46.16601599999922,1440,0.005533172594422778
inc_run_1,10,5,True,14400,1126,10.292407512664795,61.865984000000026,1800,0.007317255279845918
inc_run_1,11,13,True,37440,2704,21.95359468460083,129.25747200000114,4680,0.01687639110849922
inc_run_1,12,5,True,14400,1172,10.321052074432373,57.262080000000424,1800,0.007317255279845957
inc_run_1,13,4,True,11144,986,7.994636297225952,50.87231999999858,1440,0.005533172594422761
inc_run_2,0,13,True,32100,1198,16.322692394256592,90.03827199999978,4680,0.01788306427828262
inc_run_2,1,13,True,28464,2794,23.646875619888306,144.5806080000002,4680,0.015658709669978337
inc_run_2,2,13,True,31548,1276,15.791860818862915,88.97331200000008,4680,0.027885529989157717
inc_run_2,3,14,True,30824,3568,26.01414394378662,185.1801599999999,5040,0.025530887605619574
inc_run_2,4,4,True,8712,676,6.49048376083374,34.500608000000284,1440,0.004401066104910973
inc_run_2,5,5,True,11276,918,8.638383626937866,51.33516799999961,1800,0.004576892511233448
inc_run_2,6,13,True,29608,1268,19.29041051864624,112.75059200000032,4680,0.009933935949594257
inc_run_2,7,5,True,11276,918,9.062506437301636,62.75072,1800,0.004576892511233437
inc_run_2,8,4,True,8712,676,6.58204197883606,28.401663999999073,1440,0.004401066104910985
inc_run_2,9,4,True,11144,784,7.921675682067871,47.05894400000034,1440,0.005533172594422778
inc_run_2,10,5,True,14400,1126,10.187047243118286,72.16742400000112,1800,0.007317255279845918
inc_run_2,11,13,True,37440,2704,21.72058868408203,122.10175999999956,4680,0.01687639110849922
inc_run_2,12,5,True,14400,1172,10.245108366012573,65.77356800000052,1800,0.007317255279845957
inc_run_2,13,4,True,11144,986,7.840001583099365,48.607231999998476,1440,0.005533172594422761
